,012863,013942,165520,002611,013048,005551,018495,257060,020422,012061,010391,017963,011937,161022,006719,400032,007817,013466,519180,002179,001614,018048,012728,007605,007153,010033,020114,008086,006195,519196,004206,006486,017387,006105,006680,007721,007844,008708,021842,040047,096001,100055,162415,501225,025833,004752,018861,017512,010341,002170,008811,005063,022328,501311,005693,001270,010052,0000汇总
012061,0.0165,0.0000,0.0000,0.0000,0.0081,0.0025,0.6990,0.0000,0.0000,1.0000,0.4747,0.1222,0.3797,0.0000,0.0011,0.0044,0.0000,0.0169,0.0265,0.0365,0.0033,0.0048,0.0000,0.0743,0.0000,0.4757,0.0000,0.0010,0.0359,0.0029,0.0172,0.0000,0.0000,0.9903,0.9903,0.0000,0.9903,0.9903,0.9903,0.0000,0.9905,0.9903,0.9905,0.0000,0.0000,0.0000,0.9867,0.0000,0.8108,0.0000,0.7375,0.0000,0.0000,0.9905,0.0000,0.0011,0.0025,0.0058
010391,0.1452,0.0022,0.0000,0.0000,0.2071,0.4350,0.8510,0.0000,0.0000,0.4747,1.0000,0.0543,0.5937,0.0000,0.6266,0.0034,0.3189,0.5893,0.2832,0.3444,0.0027,0.2283,0.0000,0.0044,0.0000,0.8272,0.0000,0.6927,0.2254,0.4813,0.5133,0.0000,0.0000,0.4783,0.4783,0.0000,0.4783,0.4783,0.4783,0.0000,0.4783,0.4789,0.4783,0.0000,0.0000,0.0000,0.4766,0.2168,0.4937,0.7814,0.4654,0.0000,0.0000,0.4796,0.0000,0.4994,0.7358,0.5946
017963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0801,0.0000,0.0000,0.1222,0.0543,1.0000,0.0517,0.0000,0.0000,0.0000,0.0000,0.0279,0.1242,0.0817,0.0000,0.0000,0.0000,0.2097,0.0000,0.0545,0.0000,0.0000,0.2286,0.0000,0.0000,0.0480,0.0000,0.1135,0.1135,0.0000,0.1135,0.1135,0.1135,0.0000,0.1135,0.1135,0.1135,0.0000,0.0000,0.0000,0.1148,0.0862,0.1276,0.0000,0.1582,0.0000,0.0000,0.1135,0.0000,0.0679,0.0000,0.2182
011937,0.0000,0.0072,0.0000,0.0000,0.0173,0.2940,0.5048,0.0000,0.0000,0.3797,0.5937,0.0517,1.0000,0.0000,0.6169,0.0143,0.2806,0.6674,0.4080,0.2089,0.0098,0.2022,0.0000,0.0549,0.0310,0.4981,0.0000,0.2886,0.2909,0.3888,0.2296,0.0000,0.0000,0.3718,0.3718,0.0000,0.3718,0.3718,0.3718,0.0000,0.3725,0.3718,0.3724,0.0000,0.0000,0.0000,0.3722,0.1217,0.4893,0.4973,0.3708,0.0000,0.0000,0.3728,0.0000,0.4689,0.4701,0.3458
161022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
006719,0.0175,0.0004,0.0000,0.0000,0.0242,0.6242,0.3966,0.0000,0.0000,0.0011,0.6266,0.0000,0.6169,0.0000,1.0000,0.0822,0.4154,0.8313,0.3870,0.2023,0.0726,0.4770,0.0000,0.0209,0.0000,0.4259,0.0000,0.4758,0.2846,0.6538,0.3546,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.2459,0.1147,0.7312,0.0994,0.0000,0.0000,0.0012,0.0000,0.6261,0.7507,0.3967
400032,0.0000,0.0001,0.0000,0.0000,0.0000,0.2579,0.0000,0.0000,0.0000,0.0044,0.0034,0.0000,0.0143,0.0000,0.0822,1.0000,0.0000,0.0094,0.2887,0.0169,0.9935,0.2809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0365,0.2371,0.1345,0.0066,0.4393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0004,0.0000,0.0000,0.0000,0.0129,0.1083,0.0501,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000,0.0216,0.1084,0.0520
007817,0.0000,0.0000,0.0000,0.0000,0.0000,0.2063,0.3952,0.0000,0.0000,0.0000,0.3189,0.0000,0.2806,0.0000,0.4154,0.0000,1.0000,0.0993,0.0000,0.1290,0.0000,0.0000,0.0000,0.0000,0.0000,0.5118,0.0000,0.6995,0.1337,0.5855,0.7122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1394,0.1876,0.6024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2459,0.2147
013466,0.0496,0.0049,0.0046,0.0000,0.0721,0.4251,0.2939,0.0000,0.0000,0.0169,0.5893,0.0279,0.6674,0.0000,0.8313,0.0094,0.0993,1.0000,0.6110,0.3033,0.0084,0.3349,0.0000,0.1400,0.2211,0.3114,0.0000,0.2693,0.4426,0.4239,0.1980,0.0250,0.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0002,0.0000,0.0000,0.0000,0.0000,0.0055,0.2007,0.0946,0.6214,0.1469,0.0000,0.0000,0.0005,0.0000,0.7378,0.6836,0.3865
519180,0.0884,0.0783,0.1624,0.0000,0.0823,0.2386,0.1300,0.0000,0.0000,0.0265,0.2832,0.1242,0.4080,0.0000,0.3870,0.2887,0.0000,0.6110,1.0000,0.4342,0.2760,0.2764,0.0000,0.2058,0.5771,0.1109,0.0000,0.1047,0.7214,0.2909,0.0621,0.1951,0.0593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0002,0.0000,0.0000,0.0000,0.0045,0.1670,0.0955,0.2602,0.1277,0.0000,0.0000,0.0010,0.0000,0.5075,0.3795,0.2433
002179,0.4141,0.1543,0.1312,0.0000,0.3430,0.2200,0.2685,0.0000,0.0000,0.0365,0.3444,0.0817,0.2089,0.0000,0.2023,0.0169,0.1290,0.3033,0.4342,1.0000,0.0134,0.1210,0.0000,0.2213,0.0953,0.2924,0.0000,0.3131,0.5407,0.3455,0.3177,0.0695,0.1171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0010,0.0000,0.0000,0.0000,0.0000,0.0009,0.4454,0.1473,0.3104,0.2420,0.0000,0.0000,0.0025,0.0000,0.3432,0.3071,0.3287
001614,0.0000,0.0002,0.0001,0.0000,0.0000,0.2182,0.0000,0.0000,0.0000,0.0033,0.0027,0.0000,0.0098,0.0000,0.0726,0.9935,0.0000,0.0084,0.2760,0.0134,1.0000,0.2284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0348,0.2358,0.1098,0.0065,0.4622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0002,0.0000,0.0000,0.0000,0.0135,0.0864,0.0386,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,0.0169,0.0899,0.0430
018048,0.0529,0.0003,0.0000,0.0000,0.0544,0.7926,0.0893,0.0000,0.0000,0.0048,0.2283,0.0000,0.2022,0.0000,0.4770,0.2809,0.0000,0.3349,0.2764,0.1210,0.2284,1.0000,0.0000,0.0183,0.0000,0.1056,0.0000,0.1057,0.2515,0.5196,0.0272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.4097,0.1311,0.1938,0.0325,0.0000,0.0000,0.0058,0.0000,0.2990,0.5605,0.2595
012728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
007605,0.1372,0.0201,0.0199,0.0000,0.0728,0.0000,0.0118,0.0000,0.0000,0.0743,0.0044,0.2097,0.0549,0.0000,0.0209,0.0000,0.0000,0.1400,0.2058,0.2213,0.0000,0.0183,0.0000,1.0000,0.0000,0.0001,0.0000,0.0000,0.3462,0.0620,0.1414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,0.0252,0.1003,0.0000,0.2047,0.0000,0.0000,0.0000,0.0000,0.0551,0.0467,0.1334
007153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0310,0.0000,0.0000,0.0000,0.0000,0.2211,0.5771,0.0953,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.3349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1347,0.0000,0.0000
010033,0.2978,0.0004,0.0000,0.0000,0.4187,0.3442,0.8337,0.0000,0.0000,0.4757,0.8272,0.0545,0.4981,0.0000,0.4259,0.0000,0.5118,0.3114,0.1109,0.2924,0.0000,0.1056,0.0000,0.0001,0.0000,1.0000,0.0000,0.6801,0.1935,0.4050,0.6450,0.0000,0.0000,0.4804,0.4804,0.0000,0.4804,0.4804,0.4804,0.0000,0.4804,0.4820,0.4804,0.0000,0.0000,0.0000,0.4826,0.2712,0.5437,0.6678,0.4059,0.0000,0.0000,0.4836,0.0000,0.2896,0.5237,0.6111
020114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
008086,0.0000,0.0004,0.0000,0.0000,0.1027,0.4399,0.5721,0.0000,0.0000,0.0010,0.6927,0.0000,0.2886,0.0000,0.4758,0.0365,0.6995,0.2693,0.1047,0.3131,0.0348,0.1057,0.0000,0.0000,0.0000,0.6801,0.0000,1.0000,0.1849,0.5554,0.8174,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0045,0.1486,0.1764,0.8547,0.0748,0.0000,0.0000,0.0002,0.0000,0.2101,0.6468,0.6092
006195,0.1250,0.1562,0.1972,0.0000,0.1570,0.3124,0.1818,0.0000,0.0000,0.0359,0.2254,0.2286,0.2909,0.0000,0.2846,0.2371,0.1337,0.4426,0.7214,0.5407,0.2358,0.2515,0.0000,0.3462,0.3349,0.1935,0.0000,0.1849,1.0000,0.3072,0.2377,0.2603,0.0561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0009,0.0000,0.0000,0.0000,0.0000,0.0089,0.3789,0.2072,0.2687,0.2134,0.0000,0.0000,0.0019,0.0000,0.3650,0.3396,0.3559
519196,0.2290,0.0134,0.0103,0.0000,0.0002,0.5981,0.4090,0.0000,0.0000,0.0029,0.4813,0.0000,0.3888,0.0000,0.6538,0.1345,0.5855,0.4239,0.2909,0.3455,0.1098,0.5196,0.0000,0.0620,0.0000,0.4050,0.0000,0.5554,0.3072,1.0000,0.4709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3431,0.1692,0.6043,0.0547,0.0000,0.0000,0.0025,0.0000,0.4426,0.5674,0.3303
004206,0.0713,0.0080,0.0058,0.0000,0.1490,0.3186,0.4976,0.0000,0.0000,0.0172,0.5133,0.0000,0.2296,0.0000,0.3546,0.0066,0.7122,0.1980,0.0621,0.3177,0.0065,0.0272,0.0000,0.1414,0.0000,0.6450,0.0000,0.8174,0.2377,0.4709,1.0000,0.0034,0.0276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0002,0.0000,0.0000,0.0000,0.0000,0.0143,0.2276,0.1940,0.7355,0.1557,0.0000,0.0000,0.0003,0.0000,0.1982,0.4989,0.5167
006486,0.0000,0.0531,0.4285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0480,0.0000,0.0000,0.0011,0.4393,0.0000,0.0250,0.1951,0.0695,0.4622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2603,0.0000,0.0034,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135,0.2308,0.0275,0.0000,0.1411,0.0000,0.0000,0.0000,0.0000,0.0180,0.0617,0.0850
017387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,0.0593,0.1171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0561,0.0000,0.0276,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2387,0.0311,0.0000,0.0510,0.0000,0.0000,0.0000,0.0000,0.0220,0.0000,0.0030
006105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7058,0.0000,0.0000,0.9903,0.4783,0.1135,0.3718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.9960,0.0000,0.8017,0.0000,0.7199,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000
006680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7058,0.0000,0.0000,0.9903,0.4783,0.1135,0.3718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.9960,0.0000,0.8017,0.0000,0.7199,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000
007721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
007844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7058,0.0000,0.0000,0.9903,0.4783,0.1135,0.3718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.9960,0.0000,0.8017,0.0000,0.7199,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000
008708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7058,0.0000,0.0000,0.9903,0.4783,0.1135,0.3718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.9960,0.0000,0.8017,0.0000,0.7199,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000
021842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7058,0.0000,0.0000,0.9903,0.4783,0.1135,0.3718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.9960,0.0000,0.8017,0.0000,0.7199,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000
040047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
096001,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.7058,0.0000,0.0000,0.9905,0.4783,0.1135,0.3725,0.0000,0.0000,0.0004,0.0000,0.0002,0.0003,0.0001,0.0003,0.0000,0.0000,0.0000,0.0000,0.4804,0.0000,0.0001,0.0003,0.0000,0.0003,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.9999,1.0000,0.0000,0.0000,0.0000,0.9960,0.0002,0.8024,0.0004,0.7199,0.0000,0.0000,0.9999,0.0000,0.0000,0.0003,0.0004
100055,0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,0.7061,0.0000,0.0000,0.9903,0.4789,0.1135,0.3718,0.0000,0.0001,0.0000,0.0000,0.0002,0.0000,0.0010,0.0000,0.0003,0.0000,0.0000,0.0000,0.4820,0.0000,0.0000,0.0009,0.0000,0.0002,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.9999,1.0000,0.9999,0.0000,0.0000,0.0000,0.9959,0.0022,0.8017,0.0000,0.7198,0.0000,0.0000,0.9999,0.0000,0.0005,0.0000,0.0002
162415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7058,0.0000,0.0000,0.9905,0.4783,0.1135,0.3724,0.0000,0.0000,0.0004,0.0000,0.0000,0.0002,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.4804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.9999,1.0000,0.0000,0.0000,0.0000,0.9960,0.0000,0.8022,0.0000,0.7199,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000,0.0000
501225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
025833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
004752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
